 66620.0,  172.989,  302.301,   0.0015,   5.5157,   0.0018,  704.86,    0.46,   277410940.862,   277410938.751,  936.93,  706.07,    38,   0
 66630.0,  172.992,  302.304,   0.0016,   5.4782,   0.0018,  704.81,    0.49,   277410939.315,   277410937.203,  936.93,  706.07,    35,   0
 66640.0,  172.995,  302.307,   0.0008,   5.5036,   0.0018,  705.39,    0.47,   277410937.791,   277410935.679,  936.93,  706.07,    37,   0
 66650.0,  172.998,  302.310,   0.0005,   5.4782,   0.0018,  705.64,    0.49,   277410936.236,   277410934.124,  936.93,  706.07,    35,   0
 66660.0,  173.001,  302.313,   0.0009,   5.5157,   0.0018,  705.39,    0.46,   277410934.719,   277410932.607,  936.93,  706.07,    38,   0
 66670.0,  173.004,  302.317,   0.0014,   5.4782,   0.0018,  704.96,    0.49,   277410933.112,   277410931.001,  936.93,  706.07,    35,   0
 66680.0,  173.007,  302.320,  -0.0007,   5.4782,   0.0018,  706.61,    0.49,   277410931.667,   277410929.556,  936.93,  706.07,    35,   0
 66690.0,  173.010,  302.323,   0.0003,   5.5157,   0.0018,  705.81,    0.46,   277410930.082,   277410927.970,  936.93,  706.07,    38,   0
 66700.0,  173.013,  302.326,  -0.0016,   5.4782,   0.0018,  707.38,    0.49,   277410928.544,   277410926.432,  936.93,  706.07,    35,   0
 66710.0,  173.016,  302.329,  -0.0018,   5.5036,   0.0018,  707.48,    0.47,   277410927.010,   277410924.898,  936.93,  706.07,    37,   0
 66720.0,  173.019,  302.332,  -0.0023,   5.4782,   0.0018,  707.93,    0.49,   277410925.465,   277410923.353,  936.93,  706.07,    35,   0
 66730.0,  173.022,  302.335,  -0.0033,   5.5157,   0.0018,  708.70,    0.46,   277410923.938,   277410921.827,  936.93,  706.07,    38,   0
 66740.0,  173.026,  302.338,  -0.0033,   5.4782,   0.0018,  708.67,    0.49,   277410922.342,   277410920.230,  936.93,  706.07,    35,   0
 66750.0,  173.028,  302.341,  -0.0031,   5.4782,   0.0018,  708.58,    0.49,   277410920.897,   277410918.785,  936.93,  706.07,    35,   0
 66760.0,  173.032,  302.344,  -0.0050,   5.5157,   0.0018,  710.07,    0.46,   277410919.301,   277410917.189,  936.93,  706.07,    38,   0
 66770.0,  173.035,  302.347,  -0.0038,   5.4650,   0.0019,  709.10,    0.49,   277410917.797,   277410915.685,  936.93,  706.07,    34,   0
 66780.0,  173.038,  302.350,  -0.0042,   5.5157,   0.0018,  709.39,    0.46,   277410916.250,   277410914.138,  936.93,  706.07,    38,   0
 66790.0,  173.041,  302.353,  -0.0035,   5.4782,   0.0018,  708.84,    0.49,   277410914.695,   277410912.583,  936.93,  706.07,    35,   0
 66800.0,  173.044,  302.356,  -0.0030,   5.5157,   0.0018,  708.44,    0.46,   277410913.158,   277410911.046,  936.93,  706.07,    38,   0
 66810.0,  173.047,  302.359,  -0.0024,   5.4782,   0.0018,  707.96,    0.49,   277410911.572,   277410909.460,  936.93,  706.07,    35,   0
 66820.0,  173.050,  302.362,  -0.0034,   5.4782,   0.0018,  708.81,    0.49,   277410910.127,   277410908.015,  936.93,  706.07,    35,   0
 66830.0,  173.053,  302.365,  -0.0020,   5.5036,   0.0018,  707.69,    0.47,   277410908.540,   277410906.428,  936.93,  706.07,    37,   0
 66840.0,  173.056,  302.368,  -0.0016,   5.4782,   0.0018,  707.38,    0.49,   277410907.048,   277410904.936,  936.93,  706.07,    35,   0
 66850.0,  173.059,  302.371,  -0.0030,   5.5157,   0.0018,  708.44,    0.46,   277410905.469,   277410903.357,  936.93,  706.07,    38,   0
